# source\tterm\tenglish\nI2Languages (I2.Loc.LanguageSourceAsset)	UI/Blueprint	Blueprint
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyScans	Мозъчни сканирания и рентгенови снимки на кучета, които са били опитни животни. Горките животни.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/MushroomSoupCan	Супа от гъби в консерва
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyMushroomSoupCan	Консервирана гъбена супа. Трябва да издържи дълго.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/CucumberSoupCan	Консервирана супа от краставици
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyCucumberSoupCan	Консервирана супа от краставици. Трябва да издържи дълго.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/TomatoSoupCan	Консервирана доматена супа
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyTomatoSoupCan	Консервирана доматена супа. Трябва да издържи дълго.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/BeetSoupCan	Супа от консервирани цвекло
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyBeetSoupCan	Консервирана супа от цвекло. Трябва да издържи дълго.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/CarrotSoupCan	Супа от моркови в консерва
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyCarrotSoupCan	Консервирана супа от моркови. Трябва да издържи дълго.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/VegetableSoupCan	Консервирана зеленчукова супа
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyVegetableSoupCan	Консервирана зеленчукова супа. Трябва да издържи дълго.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/ControlInstruction	Протокол за проверка
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyControlInstruction	Секретен протокол за проверка на дома, използван от Агенцията.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/MinutLetterWaterControl	Писмо от Минуteman: Предупреждение за контрол на водата
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyMinutLetterWaterControl	Писмо от непознат, който се нарича "Минуteman".
I2Languages (I2.Loc.LanguageSourceAsset)	Items/MinutLetterElectricityControl	Писмо от Минуteman: Предупреждение за контрол на електричеството
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyMinutLetterElectricityControl	Писмо от непознат, който се нарича "Минуteman".
I2Languages (I2.Loc.LanguageSourceAsset)	Items/MinutLetterCupboardControl	Писмо от Минуteman: Предупреждение за контрол на шкафа
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyMinutLetterCupboardControl	Писмо от непознат, който се нарича "Минуteman".
I2Languages (I2.Loc.LanguageSourceAsset)	Items/MinutLetterCupboardControl2	Писмо от Минуteman: Предупреждение за контрол на шкафа 2
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyMinutLetterCupboardControl2	Писмо от непознат, който се нарича "Минуteman".
I2Languages (I2.Loc.LanguageSourceAsset)	Items/PlaneWreck	Разбит самолет
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyPlaneWreck	Военен самолет. Катастрофирал. Изглежда странно познато.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/AlarmSwitch	Превключвател за сигнал
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescAlarmSwitch	Активирай го на първия етаж, за да дадеш на Безсънните последния сигнал. Няма връщане назад след това.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DiscoSwitch	Превключвател за дискотека
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescDiscoSwitch	Просто за забавление. Диското не е мъртво.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Switch	Превключване
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescSwitch	Постави го в стая, за да можеш да включваш и изключваш всичко вътре. Идеално за управление на електричеството.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyCalendar	Следи дните и важните събития.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/ArmyChest	Армейски сандък
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyArmyChest	Това е основна дървена сандъка с надпис "АРМИЯ".
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Fabrics	Тъкани
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyFabrics	Добър източник на текстил.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/FortBox	Кутия
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyScraps	Отпадъци. Използвай ги за изработка или продай на Джо.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/VendingMachine	Автомат за напитки
I2Languages (I2.Loc.LanguageSourceAsset)	Items/RoomUpgradeBook2	Помпай го: Полезни ъпгрейди за стаята
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesRoomUpgradeBook2	Научи как да правиш специфични подобрения за стаи: помпена станция и работилница.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/RoomUpgradeBook3	Г-н Фриз: По-полезни надстройки за стаите
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesRoomUpgradeBook3	Научи как да направиш конкретни подобрения за стаи: мощна стая и фризер.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescRocketLauncher	Последният бутон.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Hydrogen	Водород
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyRocketPartHydrogen	Също известен като ракетно гориво. Зависи кого питаш.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyAmo	Основен боеприпас. Подходящ за револвери и пушки.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Irrigator	Поливна система
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyIrrigator	Напълни го с вода и то автоматично ще напои всички растения в стаята.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Refueler	Зареждач
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesKeyRefueler	Напълни го с гориво и то автоматично ще зареди всички генератори в стаята.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobHideoutPC	Компютърът на Боб
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobHideoutPCDes	Най-добрата информационна технология. Жалко, че никой не е измислил по-широка мрежа за тези неща.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobHideoutBoard	Планът на Боб
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobHideoutBoardDes	Лепенките винаги правят интериора да изглежда професионално.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobHideoutSupPosters	Плакати
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobHideoutSupPostersDes	Освен книгите и комиксите си, Боб има колекция от плакати. Може би това е най-цветното място в цялата Мъррикавил.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobHideoutBless	Боже, пази президента
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobSleeplessBasePosters	Плакати
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobSleeplessBasePillows	Матраци
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobSleeplessBaseContainers	Военни сандъци
I2Languages (I2.Loc.LanguageSourceAsset)	Items/bobSleeplessBaseChairs	Столове
I2Languages (I2.Loc.LanguageSourceAsset)	Items/SleeplessMember	Член на Безсънните
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Jenny	Джени
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Joe	Джо
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Jim	Джим
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Karen	Карин
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Kate	Кейт
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Krystal	Кристал
I2Languages (I2.Loc.LanguageSourceAsset)	Items/CowSkull	Череп на крава
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescCowSkull	Ужасно декоративно парче.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DeerSkull	Череп на елен
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescDeerSkull	Един от многото трофеи от колекцията на Джени. Изглежда страхотно на стената.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/EradicatorPoster	Плакат на Ерадикатора
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescEradicatorPoster	Електронен убиец от бъдещето
I2Languages (I2.Loc.LanguageSourceAsset)	Items/SheMamaPoster	Постер на Ше Мама
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescSheMamaPoster	Малко фантазия в твоя дом
I2Languages (I2.Loc.LanguageSourceAsset)	Items/SleeplessPoster	Плакат на Безсънния
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescSleeplessPoster	Те казват, че стените имат уши, но никой не е споменавал за очите.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/WallShelf	Рафт за стена
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescWallShelf	Перфектната лавица за показване на предмети
I2Languages (I2.Loc.LanguageSourceAsset)	Items/RussianCarpet	Старинен килим на Джени
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescRussianCarpet	Специален декоративен килим от колекцията на Джени
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Chupakabra	Чупакабра
I2Languages (I2.Loc.LanguageSourceAsset)	Items/JennyPhoto	Снимката на Джени
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Door	Проход
I2Languages (I2.Loc.LanguageSourceAsset)	Items/RussianWallCarpet	Килимът на Джени
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescRussianWallCarpet	Кой каза, че не можеш да ги сложиш на стената?
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Dog	Куче
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescDog	Домашно куче, известно още като „най-добрият приятел на човека“. Изненадващо рядко напоследък в Мъррикавил.\n
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DogDen	Леговище на кучето
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescDogDen	Място за почивка на кучето ти. Кучето ще го използва, където и да го сложиш. Магия!
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DogFeederBowl	Купа за куче
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DesDogFeederBowl	Основна купа за кучето ти.
I2Languages (I2.Loc.LanguageSourceAsset)	Items/Milk1	Мляко
I2Languages (I2.Loc.LanguageSourceAsset)	Items/DescMilk1	Прясно органично мляко. Вкусно и хранително.
